# Created by Octave 4.0.0, Tue Sep 08 14:32:55 2015 Eastern Daylight Time <unknown@Loki>
# name: maxtpre
# type: matrix
# rows: 20
# columns: 20
 3.809523809523809 3.809523809523809 3.809523809523809 3.809523809523809 3.809523809523809 3.809523809523809 3.809523809523809 3.809523809523809 3.809523809523809 3.809523809523809 3.809523809523809 3.809523809523809 3.809523809523809 3.809523809523809 3.809523809523809 3.809523809523809 3.809523809523809 3.809523809523809 3.809523809523809 3.809523809523809
 3.619047619047619 3.619047619047619 3.619047619047619 3.619047619047619 3.619047619047619 3.619047619047619 3.619047619047619 3.619047619047619 3.619047619047619 3.619047619047619 3.619047619047619 3.619047619047619 3.619047619047619 3.619047619047619 3.619047619047619 3.619047619047619 3.619047619047619 3.619047619047619 3.619047619047619 3.619047619047619
 3.428571428571429 3.428571428571429 3.428571428571429 3.428571428571429 3.428571428571429 3.428571428571429 3.428571428571429 3.428571428571429 3.428571428571429 3.428571428571429 3.428571428571429 3.428571428571429 3.428571428571429 3.428571428571429 3.428571428571429 3.428571428571429 3.428571428571429 3.428571428571429 3.428571428571429 3.428571428571429
 3.238095238095238 3.238095238095238 3.238095238095238 3.238095238095238 3.238095238095238 3.238095238095238 3.238095238095238 3.238095238095238 3.238095238095238 3.238095238095238 3.238095238095238 3.238095238095238 3.238095238095238 3.238095238095238 3.238095238095238 3.238095238095238 3.238095238095238 3.238095238095238 3.238095238095238 3.238095238095238
 3.047619047619047 3.047619047619047 3.047619047619047 3.047619047619047 3.047619047619047 3.047619047619047 3.047619047619047 3.047619047619047 3.047619047619047 3.047619047619047 3.047619047619047 3.047619047619047 3.047619047619047 3.047619047619047 3.047619047619047 3.047619047619047 3.047619047619047 3.047619047619047 3.047619047619047 3.047619047619047
 2.857142857142857 2.857142857142857 2.857142857142857 2.857142857142857 2.857142857142857 2.857142857142857 2.857142857142857 2.857142857142857 2.857142857142857 2.857142857142857 2.857142857142857 2.857142857142857 2.857142857142857 2.857142857142857 2.857142857142857 2.857142857142857 2.857142857142857 2.857142857142857 2.857142857142857 2.857142857142857
 2.666666666666667 2.666666666666667 2.666666666666667 2.666666666666667 2.666666666666667 2.666666666666667 2.666666666666667 2.666666666666667 2.666666666666667 2.666666666666667 2.666666666666667 2.666666666666667 2.666666666666667 2.666666666666667 2.666666666666667 2.666666666666667 2.666666666666667 2.666666666666667 2.666666666666667 2.666666666666667
 2.476190476190476 2.476190476190476 2.476190476190476 2.476190476190476 2.476190476190476 2.476190476190476 2.476190476190476 2.476190476190476 2.476190476190476 2.476190476190476 2.476190476190476 2.476190476190476 2.476190476190476 2.476190476190476 2.476190476190476 2.476190476190476 2.476190476190476 2.476190476190476 2.476190476190476 2.476190476190476
 2.285714285714286 2.285714285714286 2.285714285714286 2.285714285714286 2.285714285714286 2.285714285714286 2.285714285714286 2.285714285714286 2.285714285714286 2.285714285714286 2.285714285714286 2.285714285714286 2.285714285714286 2.285714285714286 2.285714285714286 2.285714285714286 2.285714285714286 2.285714285714286 2.285714285714286 2.285714285714286
 2.095238095238095 2.095238095238095 2.095238095238095 2.095238095238095 2.095238095238095 2.095238095238095 2.095238095238095 2.095238095238095 2.095238095238095 2.095238095238095 2.095238095238095 2.095238095238095 2.095238095238095 2.095238095238095 2.095238095238095 2.095238095238095 2.095238095238095 2.095238095238095 2.095238095238095 2.095238095238095
