# Created by Octave 4.0.0, Tue Sep 08 13:57:15 2015 Eastern Daylight Time <unknown@Loki>
# name: maxtpost
# type: matrix
# rows: 16
# columns: 16
 2.851764705882353 2.931764705882353 2.931764705882353 2.931764705882353 2.931764705882353 2.931764705882353 2.931764705882353 2.931764705882353 2.931764705882353 2.931764705882353 2.931764705882353 2.931764705882353 2.931764705882353 2.931764705882353 2.931764705882353 3.011764705882353
 2.550196078431373 2.620196078431373 2.620196078431373 2.620196078431373 2.620196078431373 2.620196078431373 2.620196078431373 2.620196078431373 2.620196078431373 2.620196078431373 2.620196078431373 2.620196078431373 2.620196078431373 2.620196078431373 2.620196078431373 2.690196078431373
 2.158627450980393 2.218627450980392 2.218627450980392 2.218627450980392 2.218627450980392 2.218627450980392 2.218627450980392 2.218627450980392 2.218627450980392 2.218627450980392 2.218627450980392 2.218627450980392 2.218627450980392 2.218627450980392 2.218627450980392 2.278627450980392
 1.767058823529412 1.817058823529412 1.817058823529412 1.817058823529412 1.817058823529412 1.817058823529412 1.817058823529412 1.817058823529412 1.817058823529412 1.817058823529412 1.817058823529412 1.817058823529412 1.817058823529412 1.817058823529412 1.817058823529412 1.867058823529412
 1.375490196078431 1.415490196078431 1.415490196078431 1.415490196078431 1.415490196078431 1.415490196078431 1.415490196078431 1.415490196078431 1.415490196078431 1.415490196078431 1.415490196078431 1.415490196078431 1.415490196078431 1.415490196078431 1.415490196078431 1.455490196078431
 0.9839215686274512 1.013921568627451 1.013921568627451 1.013921568627451 1.013921568627451 1.013921568627451 1.013921568627451 1.013921568627451 1.013921568627451 1.013921568627451 1.013921568627451 1.013921568627451 1.013921568627451 1.013921568627451 1.013921568627451 1.043921568627451
 0.5923529411764707 0.6123529411764708 0.6123529411764708 0.6123529411764708 0.6123529411764708 0.6123529411764708 0.6123529411764708 0.6123529411764708 0.6123529411764708 0.6123529411764708 0.6123529411764708 0.6123529411764708 0.6123529411764708 0.6123529411764708 0.6123529411764708 0.6323529411764708
 0.2007843137254903 0.2107843137254903 0.2107843137254903 0.2107843137254903 0.2107843137254903 0.2107843137254903 0.2107843137254903 0.2107843137254903 0.2107843137254903 0.2107843137254903 0.2107843137254903 0.2107843137254903 0.2107843137254903 0.2107843137254903 0.2107843137254903 0.2207843137254903
 0.1507843137254901 0.1707843137254901 0.2107843137254901 0.1907843137254901 0.1907843137254901 0.1907843137254901 0.1907843137254901 0.1907843137254901 0.1907843137254901 0.1907843137254901 0.1907843137254901 0.1907843137254901 0.1907843137254901 0.1907843137254901 0.1907843137254901 0.1907843137254901
 0.5623529411764703 0.6523529411764704 0.6323529411764703 0.6323529411764703 0.6323529411764703 0.6323529411764703 0.6323529411764703 0.6323529411764703 0.6323529411764703 0.6323529411764703 0.6323529411764703 0.6323529411764703 0.6323529411764703 0.6523529411764704 0.5523529411764703 0.6023529411764703
 0.9539215686274505 0.9339215686274505 1.013921568627451 0.9339215686274505 0.9939215686274505 0.9339215686274505 0.9939215686274505 0.9339215686274505 0.9939215686274505 0.9339215686274505 0.9939215686274505 0.9339215686274505 0.9939215686274505 0.9339215686274505 0.9939215686274505 1.033921568627451
 1.345490196078431 1.515490196078431 1.315490196078431 1.415490196078431 1.415490196078431 1.435490196078431 1.315490196078431 1.435490196078431 1.315490196078431 1.435490196078431 1.315490196078431 1.435490196078431 1.315490196078431 1.375490196078431 1.395490196078431 1.445490196078431
 1.737058823529412 1.697058823529412 1.797058823529412 1.797058823529412 1.897058823529412 1.797058823529412 1.877058823529412 1.797058823529412 1.877058823529412 1.797058823529412 1.877058823529412 1.817058823529412 1.817058823529412 1.777058823529412 1.797058823529412 1.857058823529412
 2.128627450980392 2.218627450980392 2.198627450980392 2.218627450980392 2.218627450980392 2.338627450980392 2.078627450980392 2.218627450980392 2.218627450980392 2.238627450980392 2.078627450980392 2.198627450980393 2.218627450980392 2.178627450980393 2.198627450980392 2.268627450980392
 2.640196078431372 2.600196078431372 2.620196078431372 2.620196078431372 2.600196078431372 2.460196078431372 2.600196078431372 2.600196078431372 2.740196078431373 2.620196078431372 2.620196078431372 2.600196078431372 2.620196078431372 2.580196078431372 2.600196078431372 2.680196078431372
 3.001764705882353 3.111764705882353 2.931764705882353 3.111764705882353 2.931764705882353 3.071764705882353 3.091764705882353 3.111764705882353 2.931764705882353 3.091764705882353 2.931764705882353 3.091764705882353 2.931764705882353 3.071764705882353 3.091764705882353 3.181764705882353


